[2025-06-09T17:24:24.070+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: kafka_ecommerce_pipeline.run_kafka_producer scheduled__2025-06-09T17:23:00+00:00 [queued]>
[2025-06-09T17:24:24.087+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: kafka_ecommerce_pipeline.run_kafka_producer scheduled__2025-06-09T17:23:00+00:00 [queued]>
[2025-06-09T17:24:24.088+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 3
[2025-06-09T17:24:24.105+0000] {taskinstance.py:2191} INFO - Executing <Task(BashOperator): run_kafka_producer> on 2025-06-09 17:23:00+00:00
[2025-06-09T17:24:24.118+0000] {standard_task_runner.py:60} INFO - Started process 5432 to run task
[2025-06-09T17:24:24.123+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'kafka_ecommerce_pipeline', 'run_kafka_producer', 'scheduled__2025-06-09T17:23:00+00:00', '--job-id', '601', '--raw', '--subdir', 'DAGS_FOLDER/kafka_data_pipeline.py', '--cfg-path', '/tmp/tmp2zfwv6fg']
[2025-06-09T17:24:24.128+0000] {standard_task_runner.py:88} INFO - Job 601: Subtask run_kafka_producer
[2025-06-09T17:24:24.194+0000] {task_command.py:423} INFO - Running <TaskInstance: kafka_ecommerce_pipeline.run_kafka_producer scheduled__2025-06-09T17:23:00+00:00 [running]> on host ed7c78a1ebb0
[2025-06-09T17:24:24.299+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='data-engineering-team' AIRFLOW_CTX_DAG_ID='kafka_ecommerce_pipeline' AIRFLOW_CTX_TASK_ID='run_kafka_producer' AIRFLOW_CTX_EXECUTION_DATE='2025-06-09T17:23:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-06-09T17:23:00+00:00'
[2025-06-09T17:24:24.301+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-06-09T17:24:24.302+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'python /app/kafka_scripts/producer.py']
[2025-06-09T17:24:24.311+0000] {subprocess.py:86} INFO - Output:
[2025-06-09T17:29:35.646+0000] {subprocess.py:93} INFO - 🚀 Starting E-Commerce Event Producer
[2025-06-09T17:29:35.655+0000] {subprocess.py:93} INFO - 🔗 Kafka Bootstrap Servers: kafka:29092
[2025-06-09T17:29:35.655+0000] {subprocess.py:93} INFO - 🚀 Initializing Kafka producer with bootstrap servers: kafka:29092
[2025-06-09T17:29:35.656+0000] {subprocess.py:93} INFO - ⚠️ Error creating topics: [Error 36] TopicAlreadyExistsError: Request 'CreateTopicsRequest_v3(create_topic_requests=[(topic='ecommerce.product.views', num_partitions=3, replication_factor=1, replica_assignment=[], configs=[]), (topic='ecommerce.cart.add', num_partitions=3, replication_factor=1, replica_assignment=[], configs=[]), (topic='ecommerce.wishlist.add', num_partitions=3, replication_factor=1, replica_assignment=[], configs=[]), (topic='ecommerce.orders.completed', num_partitions=3, replication_factor=1, replica_assignment=[], configs=[])], timeout=30000, validate_only=False)' failed with response 'CreateTopicsResponse_v3(throttle_time_ms=0, topic_errors=[(topic='ecommerce.product.views', error_code=36, error_message="Topic 'ecommerce.product.views' already exists."), (topic='ecommerce.cart.add', error_code=36, error_message="Topic 'ecommerce.cart.add' already exists."), (topic='ecommerce.wishlist.add', error_code=36, error_message="Topic 'ecommerce.wishlist.add' already exists."), (topic='ecommerce.orders.completed', error_code=36, error_message="Topic 'ecommerce.orders.completed' already exists.")])'.
[2025-06-09T17:29:35.656+0000] {subprocess.py:93} INFO - ✅ Successfully connected to Kafka
[2025-06-09T17:29:35.657+0000] {subprocess.py:93} INFO - 🚀 Starting traffic simulation for 60 seconds at 5 events/second
[2025-06-09T17:29:35.657+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.cart.add: add_to_cart (partition: 0, offset: 4214)
[2025-06-09T17:29:35.665+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14791)
[2025-06-09T17:29:35.665+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14792)
[2025-06-09T17:29:35.665+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14793)
[2025-06-09T17:29:35.665+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14794)
[2025-06-09T17:29:35.665+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14795)
[2025-06-09T17:29:35.665+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14796)
[2025-06-09T17:29:35.666+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14797)
[2025-06-09T17:29:35.666+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14798)
[2025-06-09T17:29:35.666+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14799)
[2025-06-09T17:29:35.666+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14800)
[2025-06-09T17:29:35.666+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14801)
[2025-06-09T17:29:35.667+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14802)
[2025-06-09T17:29:35.667+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14803)
[2025-06-09T17:29:35.667+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14804)
[2025-06-09T17:29:35.667+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.cart.add: add_to_cart (partition: 0, offset: 4223)
[2025-06-09T17:29:35.667+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14805)
[2025-06-09T17:29:35.667+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14806)
[2025-06-09T17:29:35.668+0000] {subprocess.py:93} INFO - 📊 Progress: 10s elapsed, 50 events sent (5.0 events/sec)
[2025-06-09T17:29:35.668+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.cart.add: add_to_cart (partition: 0, offset: 4224)
[2025-06-09T17:29:35.668+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.wishlist.add: add_to_wishlist (partition: 0, offset: 1618)
[2025-06-09T17:29:35.668+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14807)
[2025-06-09T17:29:35.668+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14808)
[2025-06-09T17:29:35.669+0000] {subprocess.py:93} INFO - ✅ Sent to ecommerce.product.views: product_view (partition: 0, offset: 14809)
[2025-06-09T17:29:35.669+0000] {subprocess.py:93} INFO - 📊 Progress: 310s elapsed, 55 events sent (0.2 events/sec)
[2025-06-09T17:29:35.669+0000] {subprocess.py:93} INFO - 🏁 Simulation completed: 55 events in 310.9 seconds (0.2 events/sec)
[2025-06-09T17:29:35.669+0000] {subprocess.py:93} INFO - ✅ Producer closed successfully
[2025-06-09T17:29:35.719+0000] {subprocess.py:97} INFO - Command exited with return code 0
[2025-06-09T17:29:35.762+0000] {taskinstance.py:1138} INFO - Marking task as SUCCESS. dag_id=kafka_ecommerce_pipeline, task_id=run_kafka_producer, execution_date=20250609T172300, start_date=20250609T172424, end_date=20250609T172935
[2025-06-09T17:29:35.852+0000] {local_task_job_runner.py:234} INFO - Task exited with return code 0
[2025-06-09T17:29:35.942+0000] {taskinstance.py:3280} INFO - 1 downstream tasks scheduled from follow-on schedule check
